   1  0.00000E+00  1.00000E+00
   1  2.00000E+10  1.00000E+00
   1  5.00000E+11  9.99450E-01
   1  2.00000E+12  9.97790E-01
   1  4.50000E+12  9.95040E-01
   1  8.00000E+12  9.91210E-01
   1  1.25000E+13  9.86320E-01
   1  1.80000E+13  9.80390E-01
   1  2.81250E+13  9.69591E-01
   1  3.20000E+13  9.65540E-01
   1  4.51250E+13  9.51888E-01
   1  5.00000E+13  9.46940E-01
   1  6.90313E+13  9.27840E-01
   1  8.77813E+13  9.09601E-01
   1  9.80000E+13  8.99870E-01
   1  1.24031E+14  8.75776E-01
   1  1.28000E+14  8.72161E-01
   1  1.48781E+14  8.53727E-01
   1  1.62000E+14  8.42390E-01
   1  1.90125E+14  8.18793E-01
   1  2.00000E+14  8.10820E-01
   1  2.25781E+14  7.90380E-01
   1  2.67406E+14  7.59029E-01
   1  3.12500E+14  7.27120E-01
   1  3.69594E+14  6.89468E-01
   1  4.22300E+14  6.57270E-01
   1  4.50000E+14  6.41300E-01
   1  5.18034E+14  6.04320E-01
   1  5.80110E+14  5.73352E-01
   1  6.12500E+14  5.58120E-01
   1  7.03125E+14  5.18545E-01
   1  8.00000E+14  4.80790E-01
   1  9.03125E+14  4.44915E-01
   1  9.84615E+14  4.19312E-01
   1  1.04800E+15  4.00939E-01
   1  1.11335E+15  3.83209E-01
   1  1.18069E+15  3.66136E-01
   1  1.25000E+15  3.49750E-01
   1  1.37813E+15  3.22171E-01
   1  1.47837E+15  3.02814E-01
   1  1.55582E+15  2.89065E-01
   1  1.68932E+15  2.67408E-01
   1  1.71663E+15  2.63270E-01
   1  1.80000E+15  2.51270E-01
   1  2.02210E+15  2.22955E-01
   1  2.11250E+15  2.12804E-01
   1  2.21791E+15  2.01798E-01
   1  2.44664E+15  1.80693E-01
   1  2.62813E+15  1.66214E-01
   1  2.70407E+15  1.60675E-01
   1  3.03000E+15  1.39767E-01
   1  3.20000E+15  1.30450E-01
   1  3.61250E+15  1.11353E-01
   1  3.93828E+15  9.90866E-02
   1  4.05000E+15  9.53362E-02
   1  4.45341E+15  8.34564E-02
   1  5.00000E+15  7.05960E-02
   1  5.51250E+15  6.10548E-02
   1  6.32813E+15  4.94301E-02
   1  7.20000E+15  4.03270E-02
   1  8.45000E+15  3.10961E-02
   1  9.80000E+15  2.42860E-02
   1  1.12500E+16  1.91923E-02
   1  1.28000E+16  1.53360E-02
   1  1.53125E+16  1.11645E-02
   1  1.62000E+16  1.00920E-02
   1  2.00000E+16  6.88160E-03
   1  2.53125E+16  4.44949E-03
   1  3.12500E+16  2.99490E-03
   1  4.13281E+16  1.75902E-03
   1  4.50000E+16  1.49390E-03
   1  6.12500E+16  8.23089E-04
   1  8.00000E+16  4.89060E-04
   1  1.25000E+17  2.03550E-04
   1  1.80000E+17  9.90230E-05
   1  2.45000E+17  5.37340E-05
   1  3.20000E+17  3.16060E-05
   1  5.00000E+17  1.29980E-05
   1  7.20000E+17  6.28240E-06
   1  9.80000E+17  3.39560E-06
   1  1.28000E+18  1.99220E-06
   1  2.00000E+18  8.16820E-07
   1  4.50000E+18  1.61510E-07
   1  8.00000E+18  5.11200E-08
   1  5.00000E+19  1.30920E-09
   1  1.28000E+20  1.99770E-10
   1  2.00000E+20  8.18280E-11
   1  2.00000E+22  8.18290E-15
   1  2.00000E+28  8.18290E-27
   1  2.00000E+34  0.00000E+00
  -1
   2  0.00000E+00  2.00000E+00
   2  2.00000E+10  2.00000E+00
   2  5.00000E+11  1.99950E+00
   2  1.03320E+12  1.99892E+00
   2  1.64258E+12  1.99850E+00
   2  2.00000E+12  1.99820E+00
   2  2.53125E+12  1.99762E+00
   2  3.14453E+12  1.99708E+00
   2  3.60085E+12  1.99675E+00
   2  4.18935E+12  1.99626E+00
   2  4.50000E+12  1.99600E+00
   2  5.28125E+12  1.99522E+00
   2  8.00000E+12  1.99300E+00
   2  1.01250E+13  1.99105E+00
   2  1.12813E+13  1.99015E+00
   2  1.25000E+13  1.98910E+00
   2  1.37813E+13  1.98790E+00
   2  1.80000E+13  1.98440E+00
   2  2.09227E+13  1.98175E+00
   2  3.20000E+13  1.97240E+00
   2  4.05000E+13  1.96500E+00
   2  5.00000E+13  1.95690E+00
   2  6.05000E+13  1.94794E+00
   2  8.45000E+13  1.92774E+00
   2  8.77813E+13  1.92508E+00
   2  9.80000E+13  1.91690E+00
   2  1.44500E+14  1.87977E+00
   2  1.62000E+14  1.86600E+00
   2  2.00000E+14  1.83640E+00
   2  2.53125E+14  1.79729E+00
   2  3.12500E+14  1.75510E+00
   2  3.78125E+14  1.70951E+00
   2  4.13281E+14  1.68555E+00
   2  4.50000E+14  1.66120E+00
   2  5.28125E+14  1.61092E+00
   2  6.12500E+14  1.56030E+00
   2  7.03125E+14  1.50949E+00
   2  7.50781E+14  1.48404E+00
   2  8.00000E+14  1.45850E+00
   2  9.03125E+14  1.40668E+00
   2  1.06953E+15  1.32891E+00
   2  1.25000E+15  1.25220E+00
   2  1.37813E+15  1.20206E+00
   2  1.58203E+15  1.12896E+00
   2  1.80000E+15  1.05860E+00
   2  1.95313E+15  1.01331E+00
   2  2.11250E+15  9.69459E-01
   2  2.23620E+15  9.37465E-01
   2  2.36328E+15  9.06446E-01
   2  2.46093E+15  8.83699E-01
   2  2.76589E+15  8.18299E-01
   2  2.81835E+15  8.07846E-01
   2  3.20000E+15  7.37940E-01
   2  3.61250E+15  6.72708E-01
   2  3.93828E+15  6.27472E-01
   2  4.27813E+15  5.85289E-01
   2  4.45341E+15  5.65312E-01
   2  5.00000E+15  5.09530E-01
   2  5.51250E+15  4.64741E-01
   2  6.05000E+15  4.24181E-01
   2  6.32813E+15  4.05351E-01
   2  7.20000E+15  3.54160E-01
   2  8.28828E+15  3.03264E-01
   2  9.11250E+15  2.71940E-01
   2  9.28203E+15  2.66122E-01
   2  9.80000E+15  2.49520E-01
   2  1.12500E+16  2.10658E-01
   2  1.28000E+16  1.78600E-01
   2  1.44500E+16  1.52031E-01
   2  1.62000E+16  1.29950E-01
   2  1.80500E+16  1.11525E-01
   2  2.00000E+16  9.61200E-02
   2  2.25781E+16  8.02563E-02
   2  2.61976E+16  6.39338E-02
   2  2.95148E+16  5.30164E-02
   2  3.12500E+16  4.84000E-02
   2  3.69594E+16  3.68387E-02
   2  4.22300E+16  2.95072E-02
   2  4.50000E+16  2.65100E-02
   2  5.28125E+16  2.01543E-02
   2  5.90855E+16  1.65750E-02
   2  6.91474E+16  1.25444E-02
   2  8.00000E+16  9.64000E-03
   2  9.03125E+16  7.71515E-03
   2  1.06953E+17  5.62984E-03
   2  1.25000E+17  4.19620E-03
   2  1.65313E+17  2.46457E-03
   2  1.80000E+17  2.09340E-03
   2  2.45000E+17  1.15370E-03
   2  3.20000E+17  6.85590E-04
   2  5.00000E+17  2.85430E-04
   2  7.20000E+17  1.38900E-04
   2  9.80000E+17  7.53980E-05
   2  1.28000E+18  4.43630E-05
   2  2.00000E+18  1.82560E-05
   2  4.50000E+18  3.62590E-06
   2  8.00000E+18  1.15050E-06
   2  5.00000E+19  2.97490E-08
   2  1.28000E+20  4.57800E-09
