   1  0.00000E+00  0.00000E+00
   1  2.00000E+10  4.44000E-05
   1  5.00000E+11  1.10470E-03
   1  2.00000E+12  4.40970E-03
   1  4.50000E+12  9.88760E-03
   1  8.00000E+12  1.74940E-02
   1  1.25000E+13  2.71660E-02
   1  1.80000E+13  3.88260E-02
   1  2.81250E+13  5.98367E-02
   1  3.20000E+13  6.77290E-02
   1  4.51250E+13  9.38385E-02
   1  5.00000E+13  1.03310E-01
   1  6.90313E+13  1.39102E-01
   1  8.77813E+13  1.72629E-01
   1  9.80000E+13  1.90230E-01
   1  1.24031E+14  2.32958E-01
   1  1.28000E+14  2.39232E-01
   1  1.48781E+14  2.71006E-01
   1  1.62000E+14  2.90380E-01
   1  1.90125E+14  3.29464E-01
   1  2.00000E+14  3.42560E-01
   1  2.25781E+14  3.75239E-01
   1  2.67406E+14  4.23831E-01
   1  3.12500E+14  4.71300E-01
   1  3.69594E+14  5.24541E-01
   1  4.22300E+14  5.67881E-01
   1  4.50000E+14  5.88730E-01
   1  5.18034E+14  6.34723E-01
   1  5.80110E+14  6.71228E-01
   1  6.12500E+14  6.88500E-01
   1  7.03125E+14  7.31072E-01
   1  8.00000E+14  7.68840E-01
   1  9.03125E+14  8.01952E-01
   1  9.84615E+14  8.24026E-01
   1  1.04800E+15  8.39201E-01
   1  1.11335E+15  8.53084E-01
   1  1.18069E+15  8.65878E-01
   1  1.25000E+15  8.77680E-01
   1  1.37813E+15  8.96161E-01
   1  1.47837E+15  9.08231E-01
   1  1.55582E+15  9.16385E-01
   1  1.68932E+15  9.28398E-01
   1  1.71663E+15  9.30591E-01
   1  1.80000E+15  9.36860E-01
   1  2.02210E+15  9.50277E-01
   1  2.11250E+15  9.54651E-01
   1  2.21791E+15  9.59228E-01
   1  2.44664E+15  9.67338E-01
   1  2.62813E+15  9.72328E-01
   1  2.70407E+15  9.74182E-01
   1  3.03000E+15  9.80408E-01
   1  3.20000E+15  9.82980E-01
   1  3.61250E+15  9.87565E-01
   1  3.93828E+15  9.90110E-01
   1  4.05000E+15  9.90858E-01
   1  4.45341E+15  9.93007E-01
   1  5.00000E+15  9.95020E-01
   1  5.51250E+15  9.96274E-01
   1  6.32813E+15  9.97558E-01
   1  7.20000E+15  9.98370E-01
   1  8.45000E+15  9.98966E-01
   1  9.80000E+15  9.99410E-01
   1  1.12500E+16  9.99591E-01
   1  1.28000E+16  9.99760E-01
   1  1.53125E+16  9.99867E-01
   1  1.62000E+16  9.99900E-01
   1  2.00000E+16  9.99950E-01
   1  2.53125E+16  9.99971E-01
   1  3.12500E+16  9.99990E-01
   1  4.13281E+16  9.99998E-01
   1  4.50000E+16  1.00000E+00
   1  6.12500E+16  1.00000E+00
   1  8.00000E+16  1.00000E+00
   1  1.25000E+17  1.00000E+00
   1  1.80000E+17  1.00000E+00
   1  2.45000E+17  1.00000E+00
   1  3.20000E+17  1.00000E+00
   1  5.00000E+17  1.00000E+00
   1  7.20000E+17  1.00000E+00
   1  9.80000E+17  1.00000E+00
   1  1.28000E+18  1.00000E+00
   1  2.00000E+18  1.00000E+00
   1  4.50000E+18  1.00000E+00
   1  8.00000E+18  1.00000E+00
   1  5.00000E+19  1.00000E+00
   1  1.28000E+20  1.00000E+00
   1  2.00000E+20  1.00000E+00
   1  2.00000E+22  1.00000E+00
   1  2.00000E+28  1.00000E+00
   1  2.00000E+34  1.00000E+00
  -1
   2  0.00000E+00  0.00000E+00
   2  2.00000E+10  2.80176E-04
   2  5.00000E+11  2.10000E-03
   2  1.03320E+12  3.28948E-03
   2  1.64258E+12  4.40639E-03
   2  2.00000E+12  5.00000E-03
   2  2.53125E+12  5.83337E-03
   2  3.14453E+12  6.76094E-03
   2  3.60085E+12  7.44373E-03
   2  4.18935E+12  8.32831E-03
   2  4.50000E+12  8.80000E-03
   2  5.28125E+12  1.00029E-02
   2  8.00000E+12  1.41000E-02
   2  1.01250E+13  1.70847E-02
   2  1.12813E+13  1.87435E-02
   2  1.25000E+13  2.05900E-02
   2  1.37813E+13  2.26708E-02
   2  1.80000E+13  2.99000E-02
   2  2.09227E+13  3.47067E-02
   2  3.20000E+13  5.19000E-02
   2  4.05000E+13  6.53715E-02
   2  5.00000E+13  8.05400E-02
   2  6.05000E+13  9.69785E-02
   2  8.45000E+13  1.33418E-01
   2  8.77813E+13  1.38307E-01
   2  9.80000E+13  1.53470E-01
   2  1.44500E+14  2.20677E-01
   2  1.62000E+14  2.45020E-01
   2  2.00000E+14  2.95750E-01
   2  2.53125E+14  3.62024E-01
   2  3.12500E+14  4.32150E-01
   2  3.78125E+14  5.06566E-01
   2  4.13281E+14  5.44912E-01
   2  4.50000E+14  5.83520E-01
   2  5.28125E+14  6.60483E-01
   2  6.12500E+14  7.36030E-01
   2  7.03125E+14  8.09280E-01
   2  7.50781E+14  8.45066E-01
   2  8.00000E+14  8.80560E-01
   2  9.03125E+14  9.50255E-01
   2  1.06953E+15  1.05097E+00
   2  1.25000E+15  1.14570E+00
   2  1.37813E+15  1.20472E+00
   2  1.58203E+15  1.28718E+00
   2  1.80000E+15  1.36240E+00
   2  1.95313E+15  1.40855E+00
   2  2.11250E+15  1.45189E+00
   2  2.23620E+15  1.48254E+00
   2  2.36328E+15  1.51163E+00
   2  2.46093E+15  1.53245E+00
   2  2.76589E+15  1.59006E+00
   2  2.81835E+15  1.59900E+00
   2  3.20000E+15  1.65660E+00
   2  3.61250E+15  1.70667E+00
   2  3.93828E+15  1.73943E+00
   2  4.27813E+15  1.76866E+00
   2  4.45341E+15  1.78198E+00
   2  5.00000E+15  1.81750E+00
   2  5.51250E+15  1.84398E+00
   2  6.05000E+15  1.86659E+00
   2  6.32813E+15  1.87659E+00
   2  7.20000E+15  1.90230E+00
   2  8.28828E+15  1.92519E+00
   2  9.11250E+15  1.93811E+00
   2  9.28203E+15  1.94030E+00
   2  9.80000E+15  1.94670E+00
   2  1.12500E+16  1.96016E+00
   2  1.28000E+16  1.97020E+00
   2  1.44500E+16  1.97742E+00
   2  1.62000E+16  1.98290E+00
   2  1.80500E+16  1.98690E+00
   2  2.00000E+16  1.98990E+00
   2  2.25781E+16  1.99268E+00
   2  2.61976E+16  1.99511E+00
   2  2.95148E+16  1.99649E+00
   2  3.12500E+16  1.99710E+00
   2  3.69594E+16  1.99807E+00
   2  4.22300E+16  1.99879E+00
   2  4.50000E+16  1.99900E+00
   2  5.28125E+16  1.99925E+00
   2  5.90855E+16  1.99943E+00
   2  6.91474E+16  1.99967E+00
   2  8.00000E+16  1.99990E+00
   2  9.03125E+16  1.99993E+00
   2  1.06953E+17  1.99997E+00
   2  1.25000E+17  2.00000E+00
   2  1.65313E+17  2.00000E+00
   2  1.80000E+17  2.00000E+00
   2  2.45000E+17  2.00000E+00
   2  3.20000E+17  2.00000E+00
   2  5.00000E+17  2.00000E+00
   2  7.20000E+17  2.00000E+00
   2  9.80000E+17  2.00000E+00
   2  1.28000E+18  2.00000E+00
   2  2.00000E+18  2.00000E+00
   2  4.50000E+18  2.00000E+00
   2  8.00000E+18  2.00000E+00
   2  5.00000E+19  2.00000E+00
   2  1.28000E+20  2.00000E+00
   2  2.00000E+20  2.00000E+00
   2  6.76090E+20  2.00000E+00
   2  1.38138E+21  2.00000E+00
   2  1.90826E+21  2.00000E+00
   2  3.12493E+21  2.00000E+00
   2  5.07911E+21  2.00000E+00
   2  7.07764E+21  2.00000E+00
   2  9.69277E+21  2.00000E+00
   2  1.29502E+22  2.00000E+00
   2  1.74804E+22  2.00000E+00
   2  2.00000E+22  2.00000E+00
   2  2.74436E+22  2.00000E+00
   2  3.72863E+22  2.00000E+00
   2  5.82565E+22  2.00000E+00
   2  8.39352E+22  2.00000E+00
   2  1.27179E+23  2.00000E+00
   2  2.25510E+23  2.00000E+00
   2  4.38404E+23  2.00000E+00
   2  8.02366E+23  2.00000E+00
   2  1.39402E+24  2.00000E+00
   2  3.46687E+24  2.00000E+00
   2  7.67693E+24  2.00000E+00
   2  2.58898E+25  2.00000E+00
   2  1.36495E+26  2.00000E+00
   2  1.65221E+27  2.00000E+00
   2  2.00000E+28  2.00000E+00
   2  8.43372E+30  2.00000E+00
   2  2.00000E+34  2.00000E+00
  -1
   3  0.00000E+00  0.00000E+00
   3  2.00000E+10  2.61693E-04
   3  5.00000E+11  6.60000E-03
   3  1.03320E+12  1.37360E-02
   3  1.64258E+12  2.18187E-02
   3  2.00000E+12  2.65000E-02
   3  4.50000E+12  5.84750E-02
   3  6.57031E+12  8.46463E-02
   3  8.00000E+12  1.02200E-01
   3  1.25000E+13  1.54490E-01
   3  1.80000E+13  2.16400E-01
   3  2.11250E+13  2.49547E-01
   3  2.62813E+13  3.00961E-01
   3  2.81250E+13  3.18490E-01
   3  3.20000E+13  3.54100E-01
   3  3.93828E+13  4.17670E-01
   3  4.51250E+13  4.63441E-01
   3  4.63203E+13  4.72549E-01
   3  5.00000E+13  4.99800E-01
   3  5.51250E+13  5.35671E-01
   3  6.46953E+13  5.96894E-01
   3  6.90313E+13  6.22473E-01
   3  7.23749E+13  6.41327E-01
   3  8.47029E+13  7.05085E-01
   3  8.77813E+13  7.19745E-01
   3  9.80000E+13  7.65200E-01
   3  1.12500E+14  8.22108E-01
   3  1.24031E+14  8.61688E-01
   3  1.28000E+14  8.74265E-01
   3  1.42383E+14  9.15764E-01
   3  1.62000E+14  9.62900E-01
   3  1.90125E+14  1.01619E+00
   3  2.00000E+14  1.03280E+00
   3  2.53125E+14  1.11098E+00
   3  2.82031E+14  1.14429E+00
   3  3.12500E+14  1.17210E+00
   3  3.44531E+14  1.19374E+00
   3  4.13281E+14  1.22851E+00
   3  4.50000E+14  1.24580E+00
   3  5.28125E+14  1.28610E+00
   3  6.12500E+14  1.32970E+00
   3  8.00000E+14  1.41760E+00
   3  1.01250E+15  1.51003E+00
   3  1.25000E+15  1.60520E+00
   3  1.51250E+15  1.70096E+00
   3  1.80000E+15  1.79530E+00
   3  2.11250E+15  1.88744E+00
   3  2.36328E+15  1.95481E+00
   3  2.76589E+15  2.05143E+00
   3  2.81250E+15  2.06189E+00
   3  3.20000E+15  2.14280E+00
   3  3.61250E+15  2.21863E+00
   3  4.05000E+15  2.28975E+00
   3  4.19180E+15  2.31071E+00
   3  4.72275E+15  2.38297E+00
   3  5.00000E+15  2.41660E+00
   3  5.71124E+15  2.49221E+00
   3  6.05000E+15  2.52369E+00
   3  6.54093E+15  2.56469E+00
   3  7.20000E+15  2.61290E+00
   3  7.81250E+15  2.65118E+00
   3  8.77813E+15  2.70225E+00
   3  9.11250E+15  2.71758E+00
   3  9.80000E+15  2.74620E+00
   3  1.12500E+16  2.79453E+00
   3  1.20125E+16  2.81526E+00
   3  1.28000E+16  2.83390E+00
   3  1.44500E+16  2.86529E+00
   3  1.62000E+16  2.89090E+00
   3  1.80500E+16  2.91114E+00
   3  2.00000E+16  2.92780E+00
   3  2.25781E+16  2.94372E+00
   3  2.46154E+16  2.95348E+00
   3  2.78338E+16  2.96474E+00
   3  2.82031E+16  2.96589E+00
   3  3.12500E+16  2.97320E+00
   3  3.44531E+16  2.97883E+00
   3  3.95536E+16  2.98497E+00
   3  4.50000E+16  2.98920E+00
   3  5.23067E+16  2.99276E+00
   3  5.86805E+16  2.99454E+00
   3  6.59135E+16  2.99622E+00
   3  7.51556E+16  2.99729E+00
   3  8.00000E+16  2.99780E+00
   3  9.03125E+16  2.99823E+00
   3  1.06953E+17  2.99884E+00
   3  1.25000E+17  2.99940E+00
   3  1.51250E+17  2.99961E+00
   3  1.80000E+17  2.99980E+00
   3  2.11250E+17  2.99985E+00
   3  2.45000E+17  2.99990E+00
   3  3.00313E+17  2.99998E+00
   3  3.20000E+17  3.00000E+00
   3  4.51250E+17  3.00000E+00
   3  5.00000E+17  3.00000E+00
   3  7.20000E+17  3.00000E+00
   3  9.80000E+17  3.00000E+00
   3  1.28000E+18  3.00000E+00
   3  2.00000E+18  3.00000E+00
   3  4.50000E+18  3.00000E+00
   3  8.00000E+18  3.00000E+00
   3  5.00000E+19  3.00000E+00
   3  1.28000E+20  3.00000E+00
   3  2.00000E+20  3.00000E+00
   3  4.74690E+20  3.00000E+00
   3  9.13097E+20  3.00000E+00
   3  1.63420E+21  3.00000E+00
   3  2.47921E+21  3.00000E+00
   3  3.75099E+21  3.00000E+00
   3  5.76759E+21  3.00000E+00
   3  8.52191E+21  3.00000E+00
   3  1.09393E+22  3.00000E+00
   3  1.51303E+22  3.00000E+00
   3  2.00000E+22  3.00000E+00
   3  2.74436E+22  3.00000E+00
   3  3.72863E+22  3.00000E+00
   3  5.82565E+22  3.00000E+00
   3  8.39352E+22  3.00000E+00
   3  1.27179E+23  3.00000E+00
   3  2.25510E+23  3.00000E+00
   3  4.38404E+23  3.00000E+00
   3  8.02366E+23  3.00000E+00
   3  1.39402E+24  3.00000E+00
   3  3.46687E+24  3.00000E+00
   3  7.67693E+24  3.00000E+00
   3  2.58898E+25  3.00000E+00
   3  1.36495E+26  3.00000E+00
   3  1.65221E+27  3.00000E+00
   3  2.00000E+28  3.00000E+00
   3  6.32453E+29  3.00000E+00
   3  1.12467E+32  3.00000E+00
   3  2.00000E+34  3.00000E+00
  -1
   4  0.00000E+00  0.00000E+00
   4  2.00000E+10  1.60928E-04
   4  5.00000E+11  4.30000E-03
   4  1.12500E+12  9.88366E-03
   4  1.75781E+12  1.55448E-02
   4  2.00000E+12  1.77000E-02
   4  4.50000E+12  3.96790E-02
   4  7.03125E+12  6.18266E-02
   4  8.00000E+12  7.02000E-02
   4  1.25000E+13  1.08340E-01
   4  1.80000E+13  1.54400E-01
   4  2.45000E+13  2.07051E-01
   4  2.81250E+13  2.35608E-01
   4  3.20000E+13  2.65600E-01
   4  4.05000E+13  3.29582E-01
   4  4.51250E+13  3.63316E-01
   4  5.00000E+13  3.98100E-01
   4  6.05000E+13  4.70100E-01
   4  6.90313E+13  5.25931E-01
   4  7.57976E+13  5.68684E-01
   4  8.77813E+13  6.41047E-01
   4  9.02819E+13  6.55635E-01
   4  9.80000E+13  6.99800E-01
   4  1.12500E+14  7.78738E-01
   4  1.24031E+14  8.38233E-01
   4  1.36125E+14  8.97756E-01
   4  1.48781E+14  9.57229E-01
   4  1.62000E+14  1.01650E+00
   4  1.90125E+14  1.13296E+00
   4  2.00000E+14  1.17060E+00
   4  2.25781E+14  1.26037E+00
   4  2.53125E+14  1.34508E+00
   4  2.61976E+14  1.37057E+00
   4  2.97095E+14  1.46452E+00
   4  3.12500E+14  1.50280E+00
   4  3.69594E+14  1.63074E+00
   4  3.78125E+14  1.64798E+00
   4  4.22300E+14  1.72954E+00
   4  4.50000E+14  1.77420E+00
   4  5.18034E+14  1.86519E+00
   4  6.12500E+14  1.96570E+00
   4  7.50781E+14  2.08546E+00
   4  8.00000E+14  2.12070E+00
   4  9.03125E+14  2.18198E+00
   4  9.84615E+14  2.22178E+00
   4  1.06953E+15  2.25761E+00
   4  1.25000E+15  2.32150E+00
   4  1.51250E+15  2.39823E+00
   4  1.80000E+15  2.47050E+00
   4  2.81250E+15  2.67657E+00
   4  3.20000E+15  2.74370E+00
   4  3.93828E+15  2.86047E+00
   4  4.63203E+15  2.95814E+00
   4  5.00000E+15  3.00530E+00
   4  5.51250E+15  3.06650E+00
   4  6.32813E+15  3.15455E+00
   4  7.20000E+15  3.23740E+00
   4  8.28828E+15  3.32631E+00
   4  9.28203E+15  3.39624E+00
   4  9.80000E+15  3.42910E+00
   4  1.10633E+16  3.49940E+00
   4  1.28000E+16  3.57940E+00
   4  1.44500E+16  3.64026E+00
   4  1.57531E+16  3.68064E+00
   4  1.62000E+16  3.69310E+00
   4  2.00000E+16  3.77710E+00
   4  2.53125E+16  3.85082E+00
   4  2.60194E+16  3.85787E+00
   4  2.78338E+16  3.87463E+00
   4  2.95148E+16  3.88797E+00
   4  3.12500E+16  3.90000E+00
   4  3.28346E+16  3.90905E+00
   4  3.42487E+16  3.91678E+00
   4  3.67964E+16  3.92833E+00
   4  4.13281E+16  3.94406E+00
   4  4.50000E+16  3.95380E+00
   4  4.88281E+16  3.96172E+00
   4  6.74106E+16  3.98252E+00
   4  7.03125E+16  3.98451E+00
   4  7.56838E+16  3.98708E+00
